4306,Tue Aug  3 10:19:25 2021,3037001,van	2	4776	PC6906524	 3
4307,Thu Aug  5 15:20:57 2021,8510814,car	2	4046	PCAC345FD	 5
4308,Wed Aug 11 19:16:12 2021,3580287,truck	4	4302	PCBA83119	11 19:16:12
4309,Mon Aug  9 16:00:07 2021,4444834,car	2	4317	PC0DC6CAB	 9
4310,Wed Aug  4 09:32:48 2021,4975957,car	2	4626	PC93E7766	 4
4311,Sat Aug 21 23:59:47 2021,6472867,car	2	4402	PC85224D1	21 23:59:47
4312,Tue Aug 10 09:21:35 2021,330159,truck	4	4764	PCF6B0D12	10 09:21:35
4313,Thu Aug  5 00:57:07 2021,9750786,car	2	4881	PCDE20E6F	 5
4314,Thu Aug 19 16:26:34 2021,3986729,car	2	4017	PCC090C3A	19 16:26:34
4315,Sat Aug 21 03:15:01 2021,3397050,car	2	4364	PCB33ACE8	21 03:15:01
4316,Thu Jul 29 18:00:08 2021,6691963,car	2	4918	PC8F8E598	29 18:00:08
4317,Wed Aug 18 08:16:39 2021,2083704,car	2	4332	PC3B258E9	18 08:16:39
4318,Thu Aug 12 08:01:20 2021,1763933,car	2	4420	PCFDB2950	12 08:01:20
4319,Wed Aug 11 11:16:43 2021,7735856,car	2	4489	PCEFF6088	11 11:16:43
4320,Fri Aug 13 19:31:24 2021,6035290,car	2	4327	PC16F59EC	13 19:31:24
4321,Tue Aug 17 23:36:39 2021,887363,car	2	4054	PC7E79FA0	17 23:36:39
4322,Thu Aug 19 08:41:53 2021,9243073,car	2	4141	PC13CB69B	19 08:41:53
4323,Mon Aug  9 21:29:50 2021,7148320,truck	4	5006	PC7A260F1	 9
4324,Wed Aug 11 02:10:15 2021,1877269,car	2	4422	PCF514246	11 02:10:15
4325,Sun Aug  1 11:24:35 2021,7538365,truck	4	4088	PC14008D5	 1
4326,Tue Aug 10 12:52:21 2021,5388742,car	2	4567	PC2C5C1F3	10 12:52:21
4327,Thu Aug  5 13:24:56 2021,6002035,car	2	4049	PC4779D38	 5
4328,Sat Aug 21 05:13:23 2021,1380186,car	2	4420	PCFDB2950	21 05:13:23
4329,Sat Jul 31 16:19:33 2021,6797358,car	2	4078	PC8473A64	31 16:19:33
4330,Sat Jul 31 18:41:15 2021,6462061,car	2	4853	PC214FB8E	31 18:41:15
4331,Sun Aug  1 21:03:58 2021,6671639,car	2	4441	PC472C08E	 1
4332,Sun Aug  8 10:13:02 2021,497723,car	2	4617	PC7758F89	 8
4333,Thu Aug 12 22:27:59 2021,4262085,car	2	4172	PC1A43FB7	12 22:27:59
4334,Fri Aug 13 06:47:42 2021,2691054,car	2	4613	PCEBBFFB5	13 06:47:42
4335,Mon Aug  9 02:14:40 2021,4291819,car	2	4820	PCC30C735	 9
4336,Tue Aug  3 11:28:52 2021,1548945,car	2	4164	PC578D797	 3
4337,Fri Aug  6 08:33:56 2021,2479246,car	2	4968	PC251D4C1	 6
4338,Wed Aug 18 18:53:19 2021,4556449,truck	4	4485	PC99A12E9	18 18:53:19
4339,Wed Aug 11 21:57:56 2021,2703820,car	2	4846	PCBABD060	11 21:57:56
4340,Thu Jul 29 11:37:24 2021,985720,car	2	4728	PC07BF95F	29 11:37:24
4341,Tue Aug  3 12:36:42 2021,8525698,truck	4	4190	PCDFC1E11	 3
4342,Fri Aug  6 17:23:16 2021,2847139,car	2	4983	PCC3E4ADA	 6
4343,Sat Jul 31 18:50:37 2021,1162024,van	2	4793	PCD8E3CCB	31 18:50:37
4344,Sat Aug  7 08:10:09 2021,5477098,van	2	4762	PC1A3D20B	 7
4345,Tue Aug  3 13:16:47 2021,2891846,truck	4	4436	PC0CF9451	 3
4346,Tue Aug  3 16:09:56 2021,3759654,car	2	4453	PC5EC8DF5	 3
4347,Sun Aug  8 14:27:51 2021,1342060,car	2	4787	PC1BDA119	 8
4348,Sat Jul 31 10:10:50 2021,6682109,truck	4	4015	PC524833E	31 10:10:50
4349,Wed Aug  4 10:22:34 2021,299749,car	2	4090	PC1EE951B	 4
4350,Sat Aug  7 00:54:54 2021,57990,car	2	4267	PCE51C5C7	 7
4351,Wed Aug  4 16:50:20 2021,2219949,car	2	4636	PCDECFC74	 4
4352,Thu Aug  5 22:40:16 2021,7016524,car	2	4941	PCA6403C1	 5
4353,Fri Aug 13 21:02:36 2021,6490359,car	2	4084	PC71D433F	13 21:02:36
4354,Sun Aug  1 15:27:53 2021,3528707,car	2	4310	PCC08F8BB	 1
4355,Fri Aug  6 21:28:51 2021,8980526,car	2	4664	PC52D063A	 6
4356,Wed Aug  4 07:33:03 2021,3636811,truck	4	4381	PC9DD9DCD	 4
4357,Fri Jul 30 03:24:43 2021,6795471,car	2	4366	PC09D71DF	30 03:24:43
4358,Thu Aug 19 20:12:40 2021,8534907,car	2	4008	PC5680D80	19 20:12:40
4359,Mon Aug  2 03:02:35 2021,5738014,car	2	4114	PC4CD2B81	 2
4360,Fri Aug 13 01:01:38 2021,8517769,truck	4	4044	PC3546931	13 01:01:38
4361,Mon Aug  9 03:31:37 2021,7909971,car	2	4539	PC684859B	 9
4362,Sun Aug 22 01:46:18 2021,7786263,truck	4	4275	PC1DA31F7	22 01:46:18
4363,Fri Aug 20 06:37:30 2021,558385,car	2	4078	PC8473A64	20 06:37:30
4364,Sun Aug 15 00:55:49 2021,1856175,truck	4	4572	PCC9756B2	15 00:55:49
4365,Thu Aug 12 02:47:23 2021,2360604,truck	4	4790	PC2387B02	12 02:47:23
4366,Thu Aug  5 14:06:09 2021,2611309,car	2	4642	PC17D596F	 5
4367,Tue Aug 10 20:59:48 2021,9544939,car	2	4328	PC3777B8E	10 20:59:48
4368,Wed Aug 18 09:14:53 2021,8731189,car	2	4898	PC0AE9E1B	18 09:14:53
4369,Fri Jul 30 15:31:17 2021,7745271,car	2	4448	PC19F3DBB	30 15:31:17
4370,Sat Aug  7 15:25:00 2021,3948054,car	2	4553	PC1D57D7F	 7
4371,Sat Aug  7 09:00:32 2021,1541022,car	2	4945	PC95BD14B	 7
4372,Sat Jul 31 21:51:35 2021,6968988,van	2	4206	PCAC34A40	31 21:51:35
4373,Sun Aug  1 06:42:43 2021,9174638,car	2	4584	PC1085B78	 1
4374,Sun Aug 22 17:27:37 2021,2823531,car	2	4615	PC1ECBA39	22 17:27:37
4375,Mon Aug  9 04:04:51 2021,1293261,car	2	4299	PCAD3B9BC	 9
4376,Mon Aug  2 20:04:17 2021,4023837,car	2	4868	PC647292C	 2
4377,Mon Aug  2 07:01:16 2021,7901129,car	2	4762	PC1A3D20B	 2
4378,Tue Aug  3 12:35:37 2021,2226732,car	2	4414	PC40BD0F3	 3
4379,Mon Aug  9 01:37:12 2021,846170,van	2	4399	PCCA288FE	 9
4380,Wed Aug 11 09:01:53 2021,3463281,car	2	4727	PC52E71B8	11 09:01:53
4381,Mon Aug  2 01:49:04 2021,112545,car	2	4416	PC546F252	 2
4382,Fri Aug 20 21:58:53 2021,8627705,van	2	4434	PCA491459	20 21:58:53
4383,Thu Aug 12 23:36:39 2021,742135,car	2	4008	PC5680D80	12 23:36:39
4384,Fri Jul 30 05:27:11 2021,1080340,car	2	4828	PCF712D1A	30 05:27:11
4385,Sat Aug 21 12:19:44 2021,6713306,car	2	4807	PCAFC45DA	21 12:19:44
4386,Wed Aug 18 05:40:06 2021,6761805,car	2	4559	PC93AAEC9	18 05:40:06
4387,Tue Aug 10 06:14:40 2021,5597426,car	2	4844	PCC48E3A8	10 06:14:40
4388,Tue Aug 10 08:08:45 2021,4540429,car	2	4747	PC5E524A1	10 08:08:45
4389,Tue Aug 10 11:09:30 2021,3698542,truck	4	4172	PC1A43FB7	10 11:09:30
4390,Wed Aug 18 07:13:12 2021,3690100,truck	4	4632	PCC1FFE5B	18 07:13:12
4391,Thu Aug  5 01:46:07 2021,8429576,car	2	4044	PC3546931	 5
4392,Fri Aug 20 10:54:07 2021,5271895,van	2	4374	PCC321538	20 10:54:07
4393,Thu Aug 12 17:08:55 2021,9180405,car	2	4232	PC4156AD5	12 17:08:55
4394,Wed Aug  4 05:46:36 2021,7823036,car	2	4107	PC7607A5D	 4
4395,Mon Aug 16 10:36:26 2021,5452618,van	2	4456	PC8DFF744	16 10:36:26
4396,Mon Aug  9 04:59:25 2021,4352425,car	2	4123	PCDE850D8	 9
4397,Tue Aug 10 23:16:16 2021,5282919,car	2	4409	PC44E2F09	10 23:16:16
4398,Fri Aug 20 18:19:56 2021,435849,truck	4	4073	PCA3797CA	20 18:19:56
4399,Fri Jul 30 23:58:23 2021,9148340,truck	4	4113	PC78D4122	30 23:58:23
4400,Sun Aug 15 07:05:38 2021,1389478,car	2	4591	PCC9875AC	15 07:05:38
4401,Tue Aug 17 23:12:00 2021,5190674,car	2	4862	PC3BDDA71	17 23:12:00
4402,Thu Aug  5 14:51:54 2021,7130518,truck	4	4587	PC576A3BA	 5
4403,Mon Aug  9 03:42:53 2021,3371131,van	2	4688	PCCB4C86D	 9
4404,Thu Aug 12 08:53:43 2021,1179737,car	2	4112	PCEA652A8	12 08:53:43
4405,Tue Aug 10 07:40:54 2021,9494603,car	2	4900	PCFE8B604	10 07:40:54
4406,Sun Aug  8 10:36:29 2021,2255778,car	2	4456	PC8DFF744	 8
4407,Fri Jul 30 09:21:07 2021,8401339,car	2	4658	PC1A58039	30 09:21:07
4408,Sun Aug 22 15:39:48 2021,4016623,car	2	4829	PCEC030F2	22 15:39:48
4409,Fri Aug 20 16:36:33 2021,4269686,van	2	4206	PCAC34A40	20 16:36:33
4410,Sun Aug  8 23:10:02 2021,8899821,car	2	4342	PCE7F2748	 8
4411,Fri Aug 20 19:48:14 2021,585453,van	2	4729	PC5170BF4	20 19:48:14
4412,Fri Aug 20 01:57:56 2021,6210321,car	2	4590	PC912F5CB	20 01:57:56
4413,Sun Aug 15 06:36:01 2021,7454748,car	2	4455	PC15C75C0	15 06:36:01
4414,Fri Aug  6 10:52:00 2021,5974840,car	2	4767	PC61F3A80	 6
4415,Fri Aug  6 14:33:21 2021,3686948,truck	4	4437	PCBE6CB59	 6
4416,Fri Aug  6 02:38:35 2021,8007097,car	2	4504	PC461DCD3	 6
4417,Fri Aug  6 02:40:31 2021,4650638,car	2	4941	PCA6403C1	 6
4418,Mon Aug 16 12:43:06 2021,999837,truck	4	4309	PC5E92F61	16 12:43:06
4419,Mon Aug  9 12:21:29 2021,2061447,truck	4	4798	PC17F8052	 9
4420,Fri Aug 13 17:34:56 2021,6588424,car	2	4339	PCDE1D204	13 17:34:56
4421,Tue Aug 17 11:58:26 2021,3674882,truck	4	4059	PC06E8A1C	17 11:58:26
4422,Sun Aug  8 04:33:09 2021,9581468,car	2	4061	PC3A63A79	 8
4423,Thu Aug 12 03:17:01 2021,7113191,truck	4	4258	PCAC64E67	12 03:17:01
4424,Sun Aug  1 14:06:49 2021,8947517,truck	4	4347	PC3EC1FDF	 1
4425,Sat Aug 21 20:49:12 2021,3448043,truck	4	4073	PCA3797CA	21 20:49:12
4426,Fri Aug 13 13:32:10 2021,2332077,van	2	4284	PC0DB49FD	13 13:32:10
4427,Tue Aug 10 06:36:39 2021,2641405,truck	4	4373	PC8806694	10 06:36:39
4428,Wed Aug 18 09:36:56 2021,2386622,truck	4	4606	PC0C535B6	18 09:36:56
4429,Wed Aug 18 20:33:55 2021,8661204,truck	4	4520	PC8140983	18 20:33:55
4430,Thu Aug 12 10:22:09 2021,2424578,car	2	4682	PCBB02F92	12 10:22:09
4431,Tue Aug  3 23:20:38 2021,6469335,van	2	4538	PCDE5402C	 3
4432,Wed Aug 18 18:38:33 2021,3579691,car	2	4206	PCAC34A40	18 18:38:33
4433,Sun Aug  1 07:36:04 2021,43945,car	2	4238	PCE0A2A2F	 1
4434,Mon Aug  2 05:27:38 2021,3042957,car	2	4441	PC472C08E	 2
4435,Sat Jul 31 19:56:19 2021,9296789,truck	4	4771	PC71FE98A	31 19:56:19
4436,Mon Aug  9 04:29:48 2021,4474872,car	2	4571	PC2308E9E	 9
4437,Mon Aug  2 10:40:36 2021,872246,car	2	4033	PC783B5FC	 2
4438,Mon Aug  9 18:14:27 2021,4512225,car	2	4548	PC4486317	 9
4439,Thu Aug 12 00:02:57 2021,7917960,car	2	4090	PC1EE951B	12 00:02:57
4440,Tue Aug 17 19:16:01 2021,2201054,car	2	4431	PC3A23C14	17 19:16:01
4441,Mon Aug  9 01:05:37 2021,6492712,car	2	4699	PC2C1B987	 9
4442,Wed Aug 11 05:07:28 2021,8034949,car	2	4771	PC71FE98A	11 05:07:28
4443,Fri Jul 30 18:00:01 2021,3474690,car	2	4450	PC0B2B03E	30 18:00:01
4444,Sat Jul 31 07:47:23 2021,1371890,car	2	4722	PC035B71E	31 07:47:23
4445,Wed Aug  4 00:12:31 2021,4476801,car	2	4804	PC68484C6	 4
4446,Tue Aug 10 13:51:51 2021,4405901,car	2	4350	PCEDD7E85	10 13:51:51
4447,Sat Jul 31 13:09:47 2021,3858227,van	2	4596	PC6558A56	31 13:09:47
4448,Wed Aug  4 22:19:27 2021,5107716,car	2	4209	PC494D54E	 4
4449,Sat Aug 14 05:02:50 2021,3541052,car	2	4491	PCA52F720	14 05:02:50
4450,Sun Aug 22 09:14:08 2021,4747803,van	2	4783	PC9889263	22 09:14:08
4451,Thu Aug  5 02:22:36 2021,5045921,van	2	4731	PCFFC2992	 5
4452,Sat Aug 14 04:15:55 2021,9315717,car	2	4387	PCE2B9376	14 04:15:55
4453,Sun Aug  8 20:41:06 2021,7592913,car	2	4102	PC8C9B099	 8
4454,Thu Aug 19 14:14:59 2021,3617927,car	2	4744	PC78EF0B5	19 14:14:59
4455,Mon Aug  9 02:07:11 2021,1229583,truck	4	4915	PC86B0D7B	 9
4456,Sun Aug 22 08:21:15 2021,650798,car	2	4115	PCF5D4B0A	22 08:21:15
4457,Thu Aug 19 11:49:44 2021,3060536,truck	4	4580	PC48664B7	19 11:49:44
4458,Tue Aug 10 12:31:58 2021,3488737,car	2	4652	PC74A3585	10 12:31:58
4459,Fri Aug 13 21:09:42 2021,3125056,car	2	4959	PC4A7B00C	13 21:09:42
4460,Sat Aug 21 14:28:46 2021,4246638,car	2	4446	PC7F1A5B9	21 14:28:46
4461,Sat Jul 31 20:44:50 2021,3542957,van	2	4127	PCA2D76A5	31 20:44:50
4462,Wed Aug 18 22:42:36 2021,48573,car	2	4247	PCEE69498	18 22:42:36
4463,Thu Aug 12 19:45:05 2021,2621837,car	2	4748	PCF2ECD29	12 19:45:05
4464,Fri Aug 20 03:55:36 2021,104048,truck	4	4146	PCF91266E	20 03:55:36
4465,Sat Aug 14 09:01:14 2021,5248206,car	2	4872	PC5B45CE7	14 09:01:14
4466,Tue Aug  3 04:43:24 2021,120982,car	2	4492	PC0BF2899	 3
4467,Fri Aug 20 03:57:03 2021,1037935,truck	4	4208	PC1E49F6B	20 03:57:03
4468,Fri Jul 30 16:14:54 2021,7143618,car	2	4105	PC43919D1	30 16:14:54
4469,Tue Aug  3 02:33:41 2021,495079,car	2	4170	PC8CA1B15	 3
4470,Sat Aug  7 19:23:06 2021,3470676,truck	4	4971	PC0BD172F	 7
4471,Tue Aug 17 03:09:57 2021,1716932,car	2	4985	PCCA71D2C	17 03:09:57
4472,Sun Aug  8 07:23:53 2021,1761675,car	2	4280	PC03A5F23	 8
4473,Mon Aug 16 23:17:45 2021,4652563,car	2	4819	PC454F09B	16 23:17:45
4474,Sat Jul 31 19:50:47 2021,2554396,truck	4	4512	PC4B1BAF3	31 19:50:47
4475,Wed Aug  4 16:59:39 2021,2371566,car	2	4770	PC9082A17	 4
4476,Thu Aug 12 03:07:57 2021,3169827,car	2	4353	PC79BCF60	12 03:07:57
4477,Fri Aug  6 10:03:58 2021,5339792,car	2	4499	PC1EEDA04	 6
4478,Tue Aug  3 18:27:25 2021,5210225,car	2	4218	PC8DF4919	 3
4479,Thu Aug 19 04:25:23 2021,8773588,van	2	4622	PCF31BD97	19 04:25:23
4480,Mon Aug  2 05:21:52 2021,539469,car	2	4880	PC5A27CDE	 2
4481,Sat Jul 31 15:49:28 2021,5352136,car	2	4884	PC3FB1BB6	31 15:49:28
4482,Wed Aug 18 04:07:01 2021,4913658,car	2	4998	PCD9C5406	18 04:07:01
4483,Sat Aug 14 04:00:35 2021,2446314,car	2	4824	PCFEADFE6	14 04:00:35
4484,Sat Aug 21 01:40:01 2021,8825396,car	2	4774	PCEBE834B	21 01:40:01
4485,Mon Aug  2 00:09:15 2021,5938033,car	2	4127	PCA2D76A5	 2
4486,Sat Aug  7 09:31:13 2021,3962054,truck	4	4901	PCE32D2F9	 7
4487,Mon Aug  2 21:06:44 2021,8185326,truck	4	4009	PCF984421	 2
4488,Thu Aug 12 07:05:40 2021,8373959,car	2	4775	PCA50FB36	12 07:05:40
4489,Mon Aug  9 02:16:30 2021,5515034,car	2	4357	PC434FA62	 9
4490,Sun Aug  1 22:07:33 2021,2666816,car	2	4897	PCAB2FA02	 1
4491,Fri Aug  6 13:48:08 2021,7771881,truck	4	4729	PC5170BF4	 6
4492,Fri Aug 13 01:44:36 2021,2570856,van	2	4286	PC12BE494	13 01:44:36
4493,Fri Jul 30 04:44:28 2021,9796968,car	2	4524	PCF8BB245	30 04:44:28
4494,Wed Aug 18 03:56:53 2021,5042658,car	2	4870	PC65485BB	18 03:56:53
4495,Wed Aug  4 14:15:05 2021,9730399,car	2	4809	PCAD363FC	 4
4496,Sat Jul 31 23:09:48 2021,4133861,car	2	4292	PCF733A7C	31 23:09:48
4497,Wed Aug 18 13:46:55 2021,1313381,car	2	4779	PCC8FE9C6	18 13:46:55
4498,Mon Aug 16 03:07:07 2021,9424753,van	2	4590	PC912F5CB	16 03:07:07
4499,Tue Aug 17 03:50:01 2021,6259824,car	2	4445	PC796A888	17 03:50:01
4500,Thu Aug  5 08:16:54 2021,3963617,car	2	4559	PC93AAEC9	 5
4501,Sun Aug  8 19:07:14 2021,9929330,van	2	4182	PC5EBB0FA	 8
4502,Wed Aug  4 09:58:59 2021,6310052,truck	4	4812	PC22D9C6D	 4
4503,Sun Aug 15 22:31:42 2021,2143543,car	2	4385	PC148C815	15 22:31:42
4504,Fri Aug 20 15:50:35 2021,1535454,car	2	4358	PC32FB72C	20 15:50:35
4505,Sun Aug 15 01:50:57 2021,1188192,car	2	4300	PC666483B	15 01:50:57
4506,Sun Aug 15 17:14:02 2021,2078449,car	2	4090	PC1EE951B	15 17:14:02
4507,Sun Aug  8 02:55:03 2021,1103436,car	2	4878	PC08F56A1	 8
4508,Mon Aug  2 14:15:50 2021,5622327,car	2	4469	PC120EEFD	 2
4509,Thu Aug 19 07:42:05 2021,7582792,van	2	4490	PC89C1789	19 07:42:05
4510,Sat Aug  7 12:35:07 2021,6232568,car	2	4535	PC1BC7FA5	 7
4511,Fri Aug 20 20:33:37 2021,5590626,car	2	4624	PCDF73A3C	20 20:33:37
4512,Mon Aug 16 20:16:51 2021,4024869,car	2	4629	PCC5E1C04	16 20:16:51
4513,Tue Aug 10 14:16:53 2021,253846,truck	4	4138	PC79E328A	10 14:16:53
4514,Mon Aug 16 19:30:42 2021,9480384,car	2	4762	PC1A3D20B	16 19:30:42
4515,Thu Aug  5 06:26:18 2021,5860337,car	2	4928	PC16E79D4	 5
4516,Fri Jul 30 13:47:13 2021,5210134,car	2	4410	PC6EFC03B	30 13:47:13
4517,Sun Aug  1 09:19:19 2021,791923,car	2	4425	PC41B834E	 1
4518,Thu Aug  5 11:34:36 2021,2817316,car	2	4175	PC08EA270	 5
4519,Fri Aug 20 08:08:53 2021,9470088,car	2	4456	PC8DFF744	20 08:08:53
4520,Sat Aug  7 10:48:11 2021,5825394,car	2	4980	PCBD5C822	 7
4521,Sun Aug  1 12:19:55 2021,7544223,car	2	4164	PC578D797	 1
4522,Sun Aug  8 12:20:43 2021,7624486,car	2	4283	PC953B572	 8
4523,Mon Aug  2 08:29:05 2021,6106380,truck	4	4366	PC09D71DF	 2
4524,Tue Aug 10 14:26:19 2021,4574269,car	2	4034	PCFC754C7	10 14:26:19
4525,Wed Aug 18 15:53:29 2021,1917281,car	2	4768	PC7BEFC3B	18 15:53:29
4526,Thu Aug  5 04:37:22 2021,7610934,car	2	4029	PCE319335	 5
4527,Thu Aug  5 23:22:44 2021,9094037,car	2	4923	PC8A7A22A	 5
4528,Sun Aug 15 15:39:40 2021,2468538,truck	4	4270	PC8F72158	15 15:39:40
4529,Mon Aug  2 02:24:18 2021,4511269,car	2	4039	PC73BE1E2	 2
4530,Sat Aug 21 16:55:44 2021,9886291,car	2	4531	PC857F4A0	21 16:55:44
4531,Mon Aug  2 06:31:29 2021,6900738,truck	4	4852	PC68969FB	 2
4532,Tue Aug  3 11:45:27 2021,3916266,car	2	4673	PC66E7418	 3
4533,Tue Aug 10 02:54:22 2021,2158956,car	2	4319	PCAD79413	10 02:54:22
4534,Mon Aug  9 12:18:22 2021,8466074,car	2	4161	PCF8F6133	 9
4535,Sun Aug 15 15:16:02 2021,809541,van	2	4168	PCBC064F8	15 15:16:02
4536,Thu Aug  5 13:46:35 2021,7490573,car	2	4118	PCC1A733C	 5
4537,Wed Aug 11 22:57:04 2021,743087,car	2	4163	PC95B4E03	11 22:57:04
4538,Wed Aug  4 02:50:31 2021,5339877,car	2	4667	PCD540B2F	 4
4539,Fri Aug 13 22:35:36 2021,4487840,car	2	4636	PCDECFC74	13 22:35:36
4540,Sun Aug  8 03:51:00 2021,4620209,car	2	4406	PC7A54E18	 8
4541,Sun Aug  1 20:55:23 2021,2143656,van	2	4546	PCEF3EBBC	 1
4542,Fri Jul 30 17:17:41 2021,6555456,car	2	4050	PC822E359	30 17:17:41
4543,Fri Aug  6 07:45:15 2021,421615,truck	4	4357	PC434FA62	 6
4544,Sun Aug 22 11:37:40 2021,8657357,car	2	4263	PCD6DBA1D	22 11:37:40
4545,Sat Aug 14 16:12:35 2021,4975045,car	2	4692	PC1CDFCF6	14 16:12:35
4546,Sat Aug 21 19:28:26 2021,2211392,car	2	4205	PC85DD257	21 19:28:26
4547,Sun Aug  8 07:39:23 2021,2540727,van	2	4831	PC0EC3E54	 8
4548,Sun Aug  1 20:32:57 2021,9148159,truck	4	4984	PCBABF130	 1
4549,Thu Aug 12 21:41:26 2021,85054,car	2	4476	PC439FA2D	12 21:41:26
4550,Fri Aug 13 00:09:20 2021,7679946,car	2	4952	PC64CF233	13 00:09:20
4551,Tue Aug 10 23:49:14 2021,8295289,car	2	4340	PC3A6DBC9	10 23:49:14
4552,Tue Aug 17 14:59:23 2021,245873,car	2	4392	PCAF6E464	17 14:59:23
4553,Fri Aug  6 14:08:12 2021,4605672,car	2	4087	PC2C1DA2A	 6
4554,Thu Aug 12 10:43:20 2021,7040081,car	2	4180	PC250A90D	12 10:43:20
4555,Wed Aug 11 03:15:00 2021,4580747,car	2	4345	PCAC01231	11 03:15:00
4556,Tue Aug 17 08:43:39 2021,7912566,truck	4	4217	PC6E8D0F9	17 08:43:39
4557,Tue Aug 10 20:58:22 2021,9607612,car	2	4505	PCEF64195	10 20:58:22
4558,Sun Aug  1 15:47:26 2021,4414264,car	2	4175	PC08EA270	 1
4559,Thu Aug  5 07:30:02 2021,5526072,truck	4	4940	PC8AB18BE	 5
4560,Tue Aug  3 03:24:01 2021,5059956,van	2	4732	PCD83DE25	 3
4561,Fri Aug 13 22:52:06 2021,6261298,truck	4	4834	PCB228987	13 22:52:06
4562,Tue Aug 10 14:26:47 2021,4469773,car	2	4440	PCBE1B45D	10 14:26:47
4563,Wed Aug 11 06:47:19 2021,4636511,car	2	4807	PCAFC45DA	11 06:47:19
4564,Mon Aug  9 02:36:21 2021,8725486,van	2	4991	PC5B5C16D	 9
4565,Wed Aug  4 17:51:33 2021,8289187,truck	4	4095	PC3E1512A	 4
4566,Wed Aug  4 11:24:51 2021,6171471,car	2	4112	PCEA652A8	 4
4567,Sat Aug  7 04:37:07 2021,7660576,car	2	4178	PC8417B09	 7
4568,Wed Aug 18 19:24:39 2021,2521878,car	2	4999	PCE976BA1	18 19:24:39
4569,Thu Aug 19 19:13:33 2021,4175924,car	2	4202	PC65AA714	19 19:13:33
4570,Tue Aug  3 13:12:46 2021,783788,van	2	4038	PC77889B3	 3
4571,Wed Aug 18 04:08:35 2021,9953463,car	2	4857	PC59F4E22	18 04:08:35
4572,Sat Aug  7 19:21:20 2021,4894788,car	2	4528	PC1269226	 7
4573,Sun Aug  1 16:54:22 2021,9240526,car	2	4691	PCFAB001F	 1
4574,Fri Aug  6 16:16:49 2021,7900349,van	2	4022	PCF135377	 6
4575,Mon Aug  2 00:12:58 2021,4342015,car	2	4370	PC70B7987	 2
4576,Sat Aug 21 12:07:26 2021,5559229,truck	4	4693	PCB4CDDA5	21 12:07:26
4577,Sun Aug  8 06:23:40 2021,3797482,car	2	4661	PC1585DF2	 8
4578,Wed Aug  4 02:10:07 2021,1552450,van	2	4915	PC86B0D7B	 4
4579,Sun Aug  1 01:43:48 2021,2539329,car	2	4414	PC40BD0F3	 1
4580,Sun Aug  1 02:03:41 2021,7905002,van	2	4572	PCC9756B2	 1
4581,Thu Aug 19 04:17:21 2021,3991674,van	2	4497	PC76FDDEA	19 04:17:21
4582,Fri Aug 13 22:45:56 2021,6780524,car	2	4493	PC124B4C0	13 22:45:56
4583,Fri Aug 20 06:24:53 2021,5380959,car	2	4147	PC4D2C5A7	20 06:24:53
4584,Sat Aug  7 04:15:57 2021,6421074,car	2	4907	PCCEEF65A	 7
4585,Sun Aug  8 08:00:54 2021,3356424,car	2	4604	PC0553E32	 8
4586,Sun Aug 22 09:34:39 2021,2350472,car	2	4044	PC3546931	22 09:34:39
4587,Fri Aug 13 09:21:21 2021,578133,car	2	4279	PCCA817EB	13 09:21:21
4588,Fri Aug 20 09:21:03 2021,8207816,car	2	4348	PCD66314D	20 09:21:03
4589,Wed Aug  4 22:13:12 2021,8694478,van	2	4177	PC9194382	 4
4590,Fri Aug 20 19:30:39 2021,3658871,car	2	4637	PCE9C770E	20 19:30:39
4591,Fri Aug 13 19:33:52 2021,6503472,car	2	4321	PC591BDF7	13 19:33:52
4592,Sat Jul 31 22:58:03 2021,8073342,car	2	4467	PCF5E0389	31 22:58:03
4593,Tue Aug 17 07:18:57 2021,19240,car	2	4916	PC62AF885	17 07:18:57
4594,Sat Jul 31 17:06:56 2021,1334857,truck	4	4140	PC5D4821F	31 17:06:56
4595,Wed Aug 18 14:13:11 2021,3472301,car	2	4514	PC374C341	18 14:13:11
4596,Tue Aug 17 20:53:30 2021,7661264,car	2	4105	PC43919D1	17 20:53:30
4597,Mon Aug 16 10:40:58 2021,244122,car	2	4542	PC3E57E3D	16 10:40:58
4598,Thu Aug 19 06:04:06 2021,4762550,car	2	4638	PCB7AC8AA	19 06:04:06
4599,Thu Jul 29 22:04:29 2021,1187926,car	2	4850	PC4061987	29 22:04:29
4600,Thu Aug 19 11:29:56 2021,4874882,van	2	4037	PC0A50259	19 11:29:56
4601,Thu Aug 12 13:54:10 2021,3115049,truck	4	4071	PCDBBCB68	12 13:54:10
4602,Sat Jul 31 03:45:19 2021,1193101,car	2	4623	PCAA67227	31 03:45:19
4603,Fri Jul 30 08:41:01 2021,5190638,car	2	4621	PC9FB4E82	30 08:41:01
4604,Wed Aug 11 08:16:42 2021,4566021,car	2	4439	PC845CEA6	11 08:16:42
4605,Thu Aug  5 06:41:12 2021,2041387,car	2	4955	PCE36723C	 5
4606,Fri Aug 20 00:00:59 2021,6405613,car	2	4491	PCA52F720	20 00:00:59
4607,Mon Aug  2 03:26:05 2021,9954172,car	2	4407	PC7FEC2CE	 2
4608,Fri Aug 20 16:40:22 2021,5001331,truck	4	4198	PCB0994D1	20 16:40:22
4609,Fri Jul 30 18:28:37 2021,2774706,car	2	4019	PC63FF017	30 18:28:37
